"datetime_id","date_id","date","hour","volume_of_ISSR","num_of_ISSR","floor","ceiling","south_id","north_id","south","north","west_id","east_id","west","east"
612,26,20200611,11,0.23970398970399,1490,37500,17500,1,112,17.5481524930715,57.0091091027134,1,150,-136.884277504891,-57.883851423368
613,26,20200611,12,0.260456885456886,1619,35000,17500,1,112,18.1144103611382,57.8428713234965,1,150,-136.534180406082,-64.6385881325371
614,26,20200611,13,0.30518018018018,1897,37500,17500,1,112,17.9954452122675,58.1423078856658,1,150,-138.072480318955,-62.8749159866586
615,26,20200611,14,0.315315315315315,1960,35000,17500,1,112,17.8725417871959,58.1423078856658,1,150,-132.315327751031,-62.4745679064651
616,26,20200611,15,0.323519948519948,2011,35000,12500,1,112,17.9954452122675,58.1423078856658,1,150,-132.322314344719,-60.6006876196381
617,26,20200611,16,0.223777348777349,1391,35000,17500,1,111,18.3404686628675,57.8409994223982,2,150,-131.64030385633,-59.8407214209061
618,26,20200611,17,0.21975546975547,1366,35000,17500,1,112,19.2967046582106,58.1419958432687,4,150,-133.968569160056,-60.5423353163583
619,26,20200611,18,0.266087516087516,1654,35000,17500,1,112,17.7457150146765,58.1419958432687,1,150,-134.617750723237,-58.7479376159111
620,26,20200611,19,0.299710424710425,1863,35000,17500,1,112,17.7457150146765,58.1423078856658,1,150,-134.568370118904,-58.7479376159111
621,26,20200611,20,0.312580437580438,1943,35000,17500,1,112,17.7457150146765,58.1423078856658,2,150,-134.568370118904,-64.6385881325371
622,26,20200611,21,0.332528957528958,2067,35000,17500,1,112,17.6808351779744,58.1423078856658,3,150,-134.416744353581,-64.1558133148757
623,26,20200611,22,0.332528957528958,2067,35000,17500,1,112,18.0375265139222,58.1423078856658,4,150,-134.721133225145,-64.1558133148757
624,26,20200611,23,0.275418275418275,1712,35000,17500,1,112,17.9714391696666,58.1423078856658,6,150,-134.061236488491,-64.1110582402752
625,27,20200612,0,0.287644787644788,1788,35000,17500,1,112,17.8725417871959,58.1423078856658,8,150,-134.156934452593,-63.0395091339643
626,27,20200612,1,0.257239382239382,1599,35000,17500,1,112,17.5481524930715,58.1335731172927,9,150,-129.070229297999,-61.8444698173673
627,27,20200612,2,0.233108108108108,1449,35000,17500,1,112,17.5481524930715,58.1419958432687,7,150,-136.534180406082,-64.497615424189
628,27,20200612,3,0.187258687258687,1164,37500,17500,1,112,17.9954452122675,58.1423078856658,6,150,-137.048196563975,-61.6055737718907
629,27,20200612,4,0.167471042471042,1041,37500,17500,1,112,18.192553352168,58.1404360350391,10,150,-133.911333631339,-64.8997402501376
630,27,20200612,5,0.165701415701416,1030,37500,17500,1,112,17.9954452122675,58.1376284601851,9,150,-134.416744353581,-65.0969169609685
631,27,20200612,6,0.168436293436293,1047,37500,17500,1,112,17.9954452122675,58.1335731172927,10,150,-133.614860090825,-65.0969169609685
632,27,20200612,7,0.174388674388674,1084,37500,17500,1,112,18.2294228147771,58.1376284601851,6,150,-137.048196563975,-65.3879620597786
633,27,20200612,8,0.171492921492921,1066,35000,17500,1,112,18.3404686628675,58.1376284601851,16,150,-131.70785913951,-65.2915684289204
634,27,20200612,9,0.146718146718147,912,35000,17500,3,112,19.0032921405811,57.5403110743872,1,150,-133.976781317293,-65.9904211685892
635,27,20200612,10,0.232947232947233,1448,35000,20000,1,112,18.1724115561674,57.2532530539324,16,150,-131.70785913951,-65.8608397637734
636,27,20200612,11,0.256435006435006,1594,35000,20000,1,112,18.1144103611382,57.3889490279267,1,150,-134.654735979326,-65.4347180671062
637,27,20200612,12,0.311615186615187,1937,35000,20000,2,112,18.4134302982249,57.431685859038,1,150,-134.654735979326,-65.5287857288129
638,27,20200612,13,0.35472972972973,2205,35000,20000,3,112,20.0912389367893,57.1565516567398,1,150,-135.355980271323,-65.7151644857385
639,27,20200612,14,0.374356499356499,2327,37500,17500,1,112,18.6977031800644,57.5134165481756,1,150,-135.355980271323,-65.8074863068005
640,27,20200612,15,0.412805662805663,2566,37500,17500,1,112,18.6496750792771,57.2055260599415,1,150,-135.355980271323,-65.8992367998123
641,27,20200612,16,0.179697554697555,1117,37500,17500,1,112,18.6006426753887,57.8341363223603,1,150,-134.932374458923,-65.8992367998123
642,27,20200612,17,0.161196911196911,1002,37500,17500,1,112,18.5506074384157,56.9900446361186,1,150,-134.245240963791,-66.081044554975
643,27,20200612,18,0.159266409266409,990,37500,17500,1,112,18.3944999017034,56.5982175507909,1,150,-133.580723340284,-66.2606286434997
644,27,20200612,19,0.150900900900901,938,37500,17500,1,112,18.3944999017034,56.9283499261306,1,150,-134.984758786146,-66.5259224901637
645,27,20200612,20,0.121138996138996,753,37500,17500,1,110,18.6006426753887,57.528144737646,1,150,-133.525400223847,-66.6132846024751
646,27,20200612,21,0.191602316602317,1191,37500,17500,1,112,17.7457150146765,58.1335731172927,1,150,-135.502450945549,-66.8722296903286
647,27,20200612,22,0.166666666666667,1036,37500,17500,1,112,17.7457150146765,58.1376284601851,1,150,-134.061236488491,-67.5070460388919
648,27,20200612,23,0.166505791505792,1035,37500,17500,1,112,17.4803536966483,58.1404360350391,1,150,-132.811655895194,-67.5070460388919
649,28,20200613,0,0.18018018018018,1120,37500,17500,1,112,17.4803536966483,58.1419958432687,1,150,-132.24487688478,-66.4380289946683
650,28,20200613,1,0.172779922779923,1074,35000,17500,1,112,16.3894956093787,58.1419958432687,1,150,-129.196806330908,-66.4380289946683
651,28,20200613,2,0.123712998712999,769,35000,17500,1,112,16.3894956093787,58.1419958432687,1,150,-130.786549553684,-66.3495993275263
652,28,20200613,3,0.113577863577864,706,35000,12500,1,112,16.3894956093787,58.1423078856658,1,150,-131.563122229707,-66.3495993275263
653,28,20200613,4,0.117438867438867,730,35000,17500,1,112,16.7415854484259,58.1391886729639,1,150,-132.438215526144,-63.9493458912448
654,28,20200613,5,0.125804375804376,782,35000,17500,1,112,16.7415854484259,57.4731750435165,1,147,-132.973717188178,-67.7533506226692
655,28,20200613,6,0.130469755469755,811,35000,17500,2,112,17.0939272427903,57.945780740678,1,146,-131.276964249124,-67.9586091940951
656,28,20200613,7,0.145431145431145,904,35000,17500,2,112,19.3206848439284,58.1179770226324,5,149,-130.800834522153,-67.4465812119264
657,28,20200613,8,0.145431145431145,904,35000,17500,2,112,19.5788921661401,58.1179770226324,1,150,-131.476658674062,-63.3579279881114
658,28,20200613,9,0.146396396396396,910,35000,17500,1,112,16.4711240955926,58.1179770226324,2,150,-128.54196699453,-62.7924752262036
659,28,20200613,10,0.21541184041184,1339,37500,12500,1,112,16.3894956093787,58.099884544133,1,150,-133.945773906909,-61.242155631455
660,28,20200613,11,0.257722007722008,1602,37500,12500,2,112,16.7415854484259,58.0889666286379,1,150,-133.945773906909,-65.9103505899274
661,28,20200613,12,0.267535392535393,1663,35000,12500,1,112,16.3894956093787,58.0633874224254,1,150,-134.465862756176,-60.9955435624645
662,28,20200613,13,0.273487773487773,1700,35000,12500,1,112,16.3894956093787,58.0487261219159,1,150,-134.984758786146,-61.3641526685005
663,28,20200613,14,0.276222651222651,1717,35000,12500,1,112,16.3894956093787,58.0328170164315,1,150,-135.502450945549,-61.242155631455
664,28,20200613,15,0.2998712998713,1864,35000,12500,1,112,16.3894956093787,58.0066107337398,1,150,-136.018928374759,-61.1192889719604
665,28,20200613,16,0.166988416988417,1038,32500,17500,1,112,18.9468817214659,58.0562103742149,1,150,-132.193223795155,-60.9955435624645
666,28,20200613,17,0.152187902187902,946,32500,17500,1,112,18.8310657897291,58.083037780589,32,150,-120.702780677102,-60.9955435624645
667,28,20200613,18,0.14993564993565,932,32500,17500,1,112,18.7447255391884,58.0945797925457,31,150,-120.798000248372,-62.2005939061954
668,28,20200613,19,0.161518661518662,1004,32500,17500,1,112,18.7447255391884,58.1048740166832,9,150,-127.015687099962,-62.433871544326
669,28,20200613,20,0.152670527670528,949,32500,17500,1,112,18.5506074384157,58.1139204574075,1,150,-137.611664110843,-63.2464021567991
670,28,20200613,21,0.171332046332046,1065,35000,17500,1,112,17.9344848631679,58.121719118759,1,150,-137.930972415891,-62.6512161617905
671,28,20200613,22,0.212676962676963,1322,35000,17500,1,112,16.5518148467784,58.1282700043466,3,150,-125.441995571578,-61.725015485792
672,28,20200613,23,0.233590733590734,1452,35000,17500,1,112,16.4711240955926,58.1335731172927,2,150,-125.700636835072,-61.4852890875331
673,29,20200614,0,0.238416988416988,1482,35000,17500,1,112,18.6496750792771,58.1335731172927,1,150,-136.986635952638,-62.1945238597409
674,29,20200614,1,0.234395109395109,1457,35000,17500,1,112,18.7447255391884,58.1335731172927,1,150,-136.833142192387,-62.0783687006743
675,29,20200614,2,0.19481981981982,1211,35000,17500,1,112,19.151314779821,58.1419958432687,1,150,-139.255777141969,-62.1945238597409
676,29,20200614,3,0.179375804375804,1115,35000,20000,1,112,18.7447255391884,58.1413721623897,1,150,-139.255777141969,-62.0783687006743
677,29,20200614,4,0.186293436293436,1158,35000,20000,1,112,19.7986252002286,57.7904293516421,1,150,-139.426941181713,-61.9614044751178
678,29,20200614,5,0.191602316602317,1191,35000,17500,1,112,17.4803536966483,57.7124467302746,1,150,-139.426941181713,-61.725015485792
679,29,20200614,6,0.173262548262548,1077,35000,17500,1,112,17.4803536966483,57.6444416553225,1,150,-139.599386073434,-61.725015485792
680,29,20200614,7,0.163770913770914,1018,32500,17500,1,112,17.4803536966483,57.6085674369185,1,150,-139.085880276144,-61.6055737718907
681,29,20200614,8,0.185006435006435,1150,32500,17500,4,112,20.0902236382163,57.6959079829934,1,150,-136.745001222274,-61.6055737718907
682,29,20200614,9,0.242117117117117,1505,35000,17500,1,112,18.964703057542,57.9972553706491,1,150,-138.413652149518,-61.4852890875331
683,29,20200614,10,0.326415701415701,2029,32500,17500,1,112,19.0456070363918,57.84720447774,1,150,-139.599386073434,-61.6055737718907
684,29,20200614,11,0.359555984555985,2235,32500,17500,1,112,18.964703057542,58.0768009230066,1,150,-139.599386073434,-62.1945238597409
685,29,20200614,12,0.390444015444015,2427,32500,17500,1,112,18.964703057542,58.0633874224254,1,150,-139.599386073434,-62.4244396584827
686,29,20200614,13,0.448359073359073,2787,35000,17500,1,112,18.5506074384157,58.0156601009624,1,150,-139.091699682873,-61.3641526685005
687,29,20200614,14,0.481177606177606,2991,32500,17500,1,112,18.6496750792771,57.9776028209053,1,150,-138.582727926834,-61.4852890875331
688,29,20200614,15,0.484073359073359,3009,32500,17500,1,112,18.5506074384157,58.0066107337398,1,150,-138.582727926834,-61.6055737718907
689,29,20200614,16,0.247425997425997,1538,32500,17500,1,112,19.2967046582106,58.0562103742149,2,150,-134.749767827269,-61.9614044751178
690,29,20200614,17,0.209137709137709,1300,32500,17500,1,112,18.9227298867335,58.083037780589,1,150,-134.110563311999,-61.8436228762783
691,29,20200614,18,0.17953667953668,1116,32500,17500,1,112,18.9227298867335,58.0945797925457,1,150,-134.110563311999,-61.6055737718907
692,29,20200614,19,0.159105534105534,989,32500,17500,1,112,18.8797442520325,58.1048740166832,1,150,-134.110563311999,-61.6055737718907
693,29,20200614,20,0.159266409266409,990,32500,17500,1,112,18.6977031800644,58.1139204574075,4,150,-133.625499854366,-61.6055737718907
694,29,20200614,21,0.283783783783784,1764,35000,17500,2,112,19.4461257416528,58.083037780589,1,150,-135.134997224255,-57.883851423368
695,29,20200614,22,0.322072072072072,2002,32500,20000,1,112,18.7447255391884,58.1048740166832,1,150,-135.134997224255,-61.3641526685005
696,29,20200614,23,0.319015444015444,1983,32500,17500,1,112,18.2608307057533,57.5524103439099,1,150,-135.463182590347,-61.725015485792
697,30,20200615,0,0.317728442728443,1975,32500,17500,1,112,18.192553352168,57.5901564054174,1,150,-135.3185188294,-61.725015485792
698,30,20200615,1,0.29488416988417,1833,32500,17500,1,112,18.8357474352576,57.2532530539324,1,150,-134.847643118244,-61.4852890875331
699,30,20200615,2,0.267374517374517,1662,35000,20000,1,112,18.964703057542,58.0328170164315,1,150,-134.375775266469,-62.1945238597409
700,30,20200615,3,0.239221364221364,1487,32500,17500,1,112,18.9227298867335,58.0768009230066,1,150,-135.699313840863,-62.0783687006743
701,30,20200615,4,0.211068211068211,1312,32500,17500,1,112,18.9227298867335,58.0633874224254,1,150,-134.793084937707,-61.9614044751178
702,30,20200615,5,0.176801801801802,1099,32500,17500,1,112,18.5506074384157,57.9230084233068,1,150,-134.654735979326,-63.0956001295176
703,30,20200615,6,0.159427284427284,991,32500,17500,1,112,18.8357474352576,57.5901564054174,1,150,-134.517318374252,-63.0956001295176
704,30,20200615,7,0.162966537966538,1013,32500,17500,1,112,18.8357474352576,58.0066107337398,1,150,-134.110563311999,-63.0956001295176
705,30,20200615,8,0.159427284427284,991,37500,17500,1,112,18.964703057542,58.0487261219159,2,150,-137.922561748047,-63.0956001295176
706,30,20200615,9,0.303410553410553,1886,32500,17500,1,112,18.2294228147771,58.0156601009624,1,150,-133.580723340284,-63.0956001295176
707,30,20200615,10,0.376769626769627,2342,35000,17500,1,112,18.7907407495059,57.9972553706491,1,150,-133.580723340284,-62.9856312679595
708,30,20200615,11,0.394465894465895,2452,35000,17500,1,112,18.8797442520325,57.934554246944,1,150,-133.711869818151,-62.8749159866586
709,30,20200615,12,0.424710424710425,2640,35000,17500,1,112,18.9227298867335,57.9567024475493,1,150,-133.711869818151,-62.763446809377
710,30,20200615,13,0.401383526383526,2495,35000,17500,3,112,19.557417642762,57.505655294572,1,150,-133.711869818151,-62.6512161617905
711,30,20200615,14,0.398648648648649,2478,37500,17500,1,112,19.0845354368773,58.1139204574075,1,150,-133.843886332559,-62.3098781493389
712,30,20200615,15,0.390444015444015,2427,37500,17500,1,112,18.7907407495059,58.1282700043466,1,150,-133.263220052726,-61.8436228762783
713,30,20200615,16,0.227155727155727,1412,37500,17500,1,112,18.7907407495059,58.0156601009624,1,150,-133.243244085481,-61.9614044751178
714,30,20200615,17,0.203507078507079,1265,37500,17500,2,112,19.1964774648911,57.9972553706491,1,150,-131.981944962487,-62.3098781493389
715,30,20200615,18,0.191602316602317,1191,37500,17500,1,112,19.0845354368773,57.9776028209053,1,150,-131.951338311876,-62.3098781493389
716,30,20200615,19,0.213320463320463,1326,32500,17500,2,111,18.9605565472113,57.6572624462672,1,150,-131.831542486882,-62.3098781493389
717,30,20200615,20,0.212194337194337,1319,35000,17500,2,111,18.9103472157488,57.2863886245861,2,150,-131.051319200083,-58.0306440629986
718,30,20200615,21,0.256756756756757,1596,32500,17500,3,112,19.4657661852445,57.934554246944,1,150,-134.984758786146,-63.6345031360892
719,30,20200615,22,0.277992277992278,1728,32500,17500,1,112,18.5757422186345,57.7835997766465,1,150,-132.315327751031,-63.5281575559365
720,30,20200615,23,0.267857142857143,1665,32500,17500,1,110,18.5757422186345,57.1613316241375,1,150,-132.315327751031,-59.1654162370374
721,31,20200616,0,0.264478764478764,1644,32500,17500,2,112,18.8848573051906,57.8989882745796,8,150,-128.923409855822,-63.4211015191215
722,31,20200616,1,0.245978120978121,1529,32500,17500,1,112,18.367600014874,57.6790680911292,9,150,-128.053927782142,-63.4445528736684
723,31,20200616,2,0.234877734877735,1460,32500,17500,2,112,18.7804219304561,57.8989882745796,4,150,-130.085358943663,-62.8749159866586
724,31,20200616,3,0.23970398970399,1490,32500,20000,1,112,19.0456070363918,57.0755500100736,4,150,-129.972963932839,-63.2048299510321
725,31,20200616,4,0.228764478764479,1422,32500,20000,2,112,18.5595513756906,57.0091091027134,3,150,-130.397271293557,-63.0956001295176
726,31,20200616,5,0.208655083655084,1297,32500,17500,3,112,19.0311132518026,56.5371192703705,2,150,-130.706721402104,-63.3133280171828
727,31,20200616,6,0.218146718146718,1356,32500,20000,6,112,20.5487783550559,57.8050957654875,2,150,-130.706721402104,-64.1558133148757
728,31,20200616,7,0.208494208494208,1296,32500,17500,7,112,20.6599135947421,57.7754605753515,1,150,-131.128387240085,-63.4817328524932
729,31,20200616,8,0.204633204633205,1272,35000,17500,2,112,17.9380182627464,58.1357574162836,2,150,-130.593281060293,-63.3618452041723
730,31,20200616,9,0.267374517374517,1662,35000,17500,1,112,17.5143633606939,57.7445775613468,10,150,-130.800834522153,-63.098460224451
731,31,20200616,10,0.350868725868726,2181,37500,17500,1,112,17.3066110210549,57.9111582161458,11,150,-126.983535808563,-63.2048299510321
732,31,20200616,11,0.362129987129987,2251,37500,17500,1,112,17.2354302681086,58.1310783906312,12,150,-126.656067873439,-63.2048299510321
733,31,20200616,12,0.398809523809524,2479,37500,17500,1,112,17.1632881457467,58.1310783906312,1,150,-139.599386073434,-63.7401451788257
734,31,20200616,13,0.382722007722008,2379,37500,17500,1,112,17.0901868724581,58.1179770226324,1,150,-139.599386073434,-63.2904865419056
735,31,20200616,14,0.352960102960103,2194,37500,17500,1,112,17.1632881457467,58.0487261219159,1,150,-139.599386073434,-61.4852890875331
736,31,20200616,15,0.326576576576577,2030,37500,17500,1,112,17.1632881457467,57.6117178532014,2,150,-139.091699682873,-60.9955435624645
737,31,20200616,16,0.252734877734878,1571,37500,17500,1,112,18.8591329248601,57.8334831269291,13,150,-131.327837530953,-62.3511444019911
738,31,20200616,17,0.238899613899614,1485,37500,17500,1,112,18.4995708698639,58.1179770226324,1,150,-137.770742219715,-61.4806873821729
739,31,20200616,18,0.244530244530245,1520,37500,17500,1,112,18.2294228147771,58.1179770226324,1,150,-137.2969165223,-60.9955435624645
